industry_id:ID(Industry-ID),name,:LABEL
industry_fedcfd542b6c7410,"计算机软件,船舶/航空/航天/火车制造,学术/科研,通信/网络设备",Industry
industry_5f8fa25781016b66,"计算机软件,计算机硬件",Industry
industry_5dbc6e282f0993ad,"计算机软件,计算机硬件,IT服务",Industry
industry_c7812edc748aa461,"计算机软件,计算机硬件,IT服务,互联网",Industry
industry_87999135cf7bc0f7,"计算机软件,计算机硬件,IT服务,电子/半导体/集成电路",Industry
industry_a0748e2e26d0df94,"计算机软件,计算机硬件,仪器仪表制造",Industry
industry_e81dec38a50eb432,"计算机软件,计算机硬件,电子/半导体/集成电路,IT服务",Industry
industry_e4b17e604c0b2944,"计算机软件,计算机硬件,电子/半导体/集成电路,运营商/增值服务",Industry
industry_b4a18b7140b7a283,"计算机软件,计算机硬件,计算机软件,通信/网络设备",Industry
industry_6767bbcb8270ed11,"计算机软件,计算机硬件,通信/网络设备,IT服务",Industry
industry_e427b1aedad44472,"计算机软件,计算机软件",Industry
industry_e13797416c56ed49,"计算机软件,计算机软件,IT服务",Industry
industry_47de1eae2ab51486,"计算机软件,计算机软件,IT服务,互联网",Industry
industry_ecf2e19cad9a4232,"计算机软件,计算机软件,云计算/大数据",Industry
industry_49278dbf3cb8002f,"计算机软件,计算机软件,云计算/大数据,贸易/进出口",Industry
industry_b0b1e2d539a1cb84,"计算机软件,计算机软件,互联网,IT服务",Industry
industry_10b2dc1e1a2252ff,"计算机软件,计算机软件,人工智能,云计算/大数据",Industry
industry_7d2c802a41e739bd,"计算机软件,计算机软件,人工智能,企业服务",Industry
industry_8cb4cb4775cbdd08,"计算机软件,计算机软件,网络/信息安全,互联网",Industry
industry_bca20c4d3fb3a2a0,"计算机软件,计算机软件,网络/信息安全,人工智能",Industry
industry_b640bb16ab19bc6e,"计算机软件,计算机软件,计算机硬件",Industry
industry_c020253f48ed5f80,"计算机软件,计算机软件,计算机硬件,IT服务",Industry
industry_ee8ae94d9e48550e,"计算机软件,计算机软件,计算机硬件,通信/网络设备",Industry
industry_1852abfca6d7a24e,"计算机软件,计算机软件,通信/网络设备",Industry
industry_40a5fdb62bd29a93,"计算机软件,证券/期货",Industry
industry_157ee898533c29ca,"计算机软件,证券/期货,IT服务,互联网",Industry
industry_dcd5bb2e1be38501,"计算机软件,证券/期货,互联网",Industry
industry_f8c21fb07f7e1259,"计算机软件,证券/期货,计算机硬件,IT服务",Industry
industry_efa6331dfcb1bb16,"计算机软件,证券/期货,银行,互联网",Industry
industry_e67a8965703c0540,"计算机软件,运营商/增值服务",Industry
industry_3f269e6c886a8801,"计算机软件,运营商/增值服务,计算机硬件,互联网",Industry
industry_3ac6e7e0285557ce,"计算机软件,通信/网络设备",Industry
industry_58ee3710e4889768,"计算机软件,通信/网络设备,网络/信息安全,人工智能",Industry
industry_b8ff5e90216d1cd8,证券/期货,Industry
industry_af576796229632f9,"证券/期货,互联网",Industry
industry_ca451c7797873d03,"证券/期货,保险",Industry
industry_19cb07e9849962a3,"证券/期货,基金",Industry
industry_d1b55e13c1edea01,"证券/期货,零售/批发,贸易/进出口",Industry
industry_41a071270bfbcfed,"财务/审计/税务,云计算/大数据",Industry
industry_03e2ef6bacb4df82,"财务/审计/税务,企业服务",Industry
industry_1d2f21c586edc274,货运/物流/仓储,Industry
industry_e7cfb1eacf4eb788,"货运/物流/仓储,互联网,贸易/进出口",Industry
industry_de84eec5c6dbd4d1,"货运/物流/仓储,客运服务",Industry
industry_7e5e2bbfe2f09065,"货运/物流/仓储,电子商务",Industry
industry_7a268a6cfea81a6c,"货运/物流/仓储,货运/物流/仓储",Industry
industry_47c96c40a39b338a,"贸易/进出口,互联网",Industry
industry_a5df354280109a5c,"贸易/进出口,互联网,电子/半导体/集成电路,仪器仪表制造",Industry
industry_0b607a279e9e5e08,"贸易/进出口,仪器仪表制造,贸易/进出口,云计算/大数据",Industry
industry_68847c89ceeeccc0,"贸易/进出口,检测/认证",Industry
industry_60c524de10668602,运营商/增值服务,Industry
industry_0db8306d9a0f1783,"运营商/增值服务,IT服务,计算机软件,电子/半导体/集成电路",Industry
industry_f42fb302711e090a,"运营商/增值服务,IT服务,通信/网络设备",Industry
industry_8e3798381b8e6177,"运营商/增值服务,互联网,通信/网络设备",Industry
industry_074d48a14e195dca,"运营商/增值服务,电子/半导体/集成电路,仪器仪表制造,通信/网络设备",Industry
industry_db50a888cd86d99c,"运营商/增值服务,电子/半导体/集成电路,计算机硬件,仪器仪表制造",Industry
industry_6bb41fac232470bc,"运营商/增值服务,电子/半导体/集成电路,计算机硬件,通信/网络设备",Industry
industry_9a0a678f54695b48,"运营商/增值服务,电子/半导体/集成电路,通信/网络设备",Industry
industry_e2772dda7a504ae6,"运营商/增值服务,计算机硬件,IT服务,计算机软件",Industry
industry_5c9c47d26f7c3fbd,"运营商/增值服务,计算机软件",Industry
industry_7018e0eb10264c8e,"运营商/增值服务,计算机软件,IT服务,互联网",Industry
industry_022e840809965d54,"运营商/增值服务,计算机软件,互联网,通信/网络设备",Industry
industry_c2acb5e17a000aaa,"运营商/增值服务,计算机软件,通信/网络设备",Industry
industry_01cb7217bf35150b,"运营商/增值服务,运营商/增值服务",Industry
industry_4092a1118b943196,"运营商/增值服务,运营商/增值服务,计算机软件,通信/网络设备",Industry
industry_adcac720c5665bc5,"运营商/增值服务,通信/网络设备",Industry
industry_505a2ae53d796430,"运营商/增值服务,通信/网络设备,互联网",Industry
industry_8dcbb52c59805329,"运营商/增值服务,通信/网络设备,互联网,房地产中介",Industry
industry_669fbb3d56e5efdd,"运营商/增值服务,通信/网络设备,电子/半导体/集成电路",Industry
industry_10cad115c93f473a,"运营商/增值服务,通信/网络设备,计算机软件",Industry
industry_6cc86be066fd05c4,通信/网络设备,Industry
industry_7da06ec5b0ec2c65,"通信/网络设备,IT服务",Industry
industry_0e7f6e24b52ac21d,"通信/网络设备,IT服务,互联网,计算机硬件",Industry
industry_e68f59ccc6fa499c,"通信/网络设备,IT服务,运营商/增值服务",Industry
industry_e603d0f3b5593f1e,"通信/网络设备,云计算/大数据",Industry
industry_0495ad950d091db2,"通信/网络设备,云计算/大数据,通信/网络设备,计算机软件",Industry
industry_42dca58fdd4ec1a0,"通信/网络设备,互联网,计算机硬件,运营商/增值服务",Industry
industry_cd65ef29b6fc1765,"通信/网络设备,人工智能",Industry
industry_08f96a927cfbd835,"通信/网络设备,仪器仪表制造,电子/半导体/集成电路",Industry
industry_3703b908f9180b2b,"通信/网络设备,军工制造",Industry
industry_16cb877b657d495f,"通信/网络设备,学术/科研",Industry
industry_dd5ddfa0e5b8f871,"通信/网络设备,电子/半导体/集成电路,IT服务,仪器仪表制造",Industry
industry_807682124f95b650,"通信/网络设备,电子/半导体/集成电路,学术/科研,船舶/航空/航天/火车制造",Industry
industry_a4cb063aa9f4dbd3,"通信/网络设备,电气机械/电力设备,工业自动化,工程施工",Industry
industry_c54d1874668d2cda,"通信/网络设备,船舶/航空/航天/火车制造",Industry
industry_106c4b022b0542cc,"通信/网络设备,计算机硬件,智能硬件",Industry
industry_e370b534589c7c14,"通信/网络设备,计算机硬件,计算机软件,互联网",Industry
industry_7acbc36ce7a09d28,"通信/网络设备,计算机硬件,计算机软件,仪器仪表制造",Industry
industry_fe6da672e1bd2f06,"通信/网络设备,计算机硬件,通信/网络设备",Industry
industry_a05131268dab7df3,"通信/网络设备,计算机软件",Industry
industry_87b14c57f2042e32,"通信/网络设备,计算机软件,仪器仪表制造,电子/半导体/集成电路",Industry
industry_abe5fe59059b7383,"通信/网络设备,计算机软件,电子/半导体/集成电路",Industry
industry_e83fdbb52b00795c,"通信/网络设备,计算机软件,计算机硬件,IT服务",Industry
industry_bac101879bde6345,"通信/网络设备,计算机软件,计算机硬件,运营商/增值服务",Industry
industry_8049b2e66363142c,"通信/网络设备,计算机软件,通信/网络设备,客运服务",Industry
industry_c3748a683269e3d9,"通信/网络设备,贸易/进出口,货运/物流/仓储,运营商/增值服务",Industry
industry_433b498be18d78e9,"通信/网络设备,运营商/增值服务,消费电子产品,光电子行业",Industry
industry_618726dd575373bb,"通信/网络设备,运营商/增值服务,电子/半导体/集成电路,IT服务",Industry
industry_f5de213a7e5348bf,"通信/网络设备,运营商/增值服务,电子/半导体/集成电路,计算机硬件",Industry
industry_d5ceb41158584196,"通信/网络设备,通信/网络设备",Industry
industry_b49c409dad581e12,"通信/网络设备,通信/网络设备,运营商/增值服务",Industry
industry_4a2192e8040e3648,通用设备制造,Industry
industry_fa6218b66f0c9d03,"通用设备制造,互联网",Industry
industry_d9a4433df6aa1a75,"通用设备制造,计算机软件",Industry
industry_25cac55b78c5d2cb,"通用设备制造,通用设备制造",Industry
industry_c00eca71f6d6d9d7,邮政/快递,Industry
industry_96d4ba2c0d58951a,酒店/民宿,Industry
industry_71c8bae65c4bbd79,金属制品业,Industry
industry_50e62290bd449fe3,"金属制品业,仪器仪表制造,电气机械/电力设备",Industry
industry_d8fcfb91dc37a6c2,"金属制品业,房地产开发,矿产/采掘,互联网",Industry
industry_d15f4733aca9a61c,"金属制品业,汽车研发/制造,电子/半导体/集成电路",Industry
industry_e38ae69957f9d89d,"金属制品业,电子/半导体/集成电路,耐用消费品,贸易/进出口",Industry
industry_3d0608a226b44c79,"银行,银行,互联网金融/小额贷款",Industry
industry_f6488bbd9cadef0e,零售/批发,Industry
industry_85146f58d1cd34b0,"零售/批发,电子商务",Industry
industry_96f39ab1d5936290,"零售/批发,计算机软件",Industry
industry_c6055e0bfa0cb139,"非金属矿物制品业,非金属矿物制品业,电气机械/电力设备,电子/半导体/集成电路",Industry
industry_83d7a2e752c6ccf2,餐饮服务,Industry
