record_id,standard_job_name,job_title,company_name,city,industry,is_cs_related,portrait_degree_requirement,portrait_major_requirement,portrait_certificate_requirement_json,sample_degree_requirement,sample_degree_rank,sample_major_requirements_json,sample_certificate_requirements_json,sample_certificate_force_flags_json,degree_extraction_method,major_extraction_method,certificate_extraction_method,extraction_confidence,degree_evidence_text,major_evidence_text,certificate_evidence_text
08e57e5fbc4ad7c195d3826e,实施工程师,实施工程师,河南端琪实业发展有限公司,商丘,"电子设备制造,人工智能,新媒体,互联网",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术"", ""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位内容：
1. 实施公司产品的安装、配置和测试。
2. 调试网络设备，确保系统正常运行。
3. 为客户提供培训和技术支持。
4. 协调团队成员，协作完成项目任务。
任职要求：
1. 具备计算机或通信工程相关专业背景，有2年以上实施经验。
2. 熟悉TCP/IP协议、LAN/WAN网络，能熟练使用Linux系统。
3. 具备较强的沟通能力和团队协作精神。
4. 具备一定的英语读写能力，能看懂国外技术资料。",
d6a6cfc8decdb7b3c2f4e0a8,软件测试工程师,软件测试,杭州华罡智能科技有限公司,杭州,"仪器仪表制造,仪器仪表制造",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",fallback_portrait,fallback_portrait,fallback_portrait,0.6500,,,
f9a15d17383f4f2c272eba8f,软件测试工程师,软件测试,天阳科技,西安,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司、公司可提供住宿、定期体检、带薪年假；
欢迎符合要求的小伙伴们投递~",
9a9e14f7ebed28a143cc5916,软件测试工程师,软件测试,科锐尔人力资源服务(苏州)有限公司,深圳,咨询服务,True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",fallback_portrait,fallback_portrait,fallback_portrait,0.6500,,,
0834903434dd9b38a411c39f,测试工程师,测试工程师,环球广电,宁波,"电子/半导体/集成电路,运营商/增值服务,通信/网络设备",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术"", ""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位职责：
1、产品开发阶段的设计验证测试
2、研发样品出货测试
3、产品调试程序和自动化测试程序开发
任职要求：
1、电子信息、通信、测控技术或计算机专业
2、了解基本电子电路原理
3、了解Labview或Python编程优先
4、性能沉稳、耐心，对测试工作感兴趣",
4ccd0acb7705b6748a0c932e,测试工程师,测试工程师,天阳科技,甘南,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
41af16fa1b63924809bf9c7a,Java开发工程师,Java,南京迈特望科技股份有限公司,南京,"计算机软件,IT服务,互联网,运营商/增值服务",True,专科或以上,,"[""日语N3或以上""]",大专,2,"[""计算机科学与技术"", ""软件工程"", ""数据科学与大数据技术"", ""数学"", ""电子信息工程""]","[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,rule_job_desc,fallback_portrait,0.7667,,【相关专业】计算机、电子信息、自动化、数学、物理等,
a2848a9f1257be70630541e6,Java开发工程师,Java,大连高新园区宏冉计算机软件开发有限公司,大连,计算机软件,True,专科或以上,,"[""日语N3或以上""]",大专,2,[],"[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,not_found,fallback_portrait,0.5167,,,
d5702c9e628527c18a4b5331,科研人员,科研人员,广州理工学院,广州,学校/学历教育,True,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,[],博士,5,"[""软件工程"", ""人工智能"", ""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,项目开发包括开展工程中心实验设备人工智能视觉检测的AGW技术二次开发，采用LabVIEW软件开发声学与超声检测仪器软硬件，开发声学与超声检测仪器软硬件，协助做好各类项目的管理等工作,
1154d0f5842440ed2206b137,实施工程师,实施工程师,东华医为科技有限公司,龙岩,"IT服务,IT服务",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""地理信息科学"", ""计算机科学与技术""]","[""PMP"", ""软考""]","{""PMP"": ""preferred"", ""软考"": ""preferred""}",fallback_portrait,fallback_portrait,rule_job_desc,0.7667,,,1、有PMP、软考项目管理等资质者优先考虑
ac5eb6cd238cc9f3e2f15631,软件测试工程师,软件测试,天阳科技,绵阳,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
fc052ca35fb5aef7d9b128e6,前端开发工程师,前端开发,中国科学院北京基因组研究所(国家生物信息中心),北京,学术/科研,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
a1a5079a396ca512027904c7,软件测试工程师,软件测试,石家庄曙臻软件开发有限公司,石家庄,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",大专,2,"[""计算机科学与技术""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,"(1)计算机相关专业毕业，专科及以上学历，男女不限。
(2)能独立完成公司软件的测试工作，推动BUG改进。能够协助经理编写测试计划、测试用例和测试报告。
(3)熟练使用Windows、Linux操作系统
(4)熟悉ORACLE、MYSQL等数据库，熟悉JAVA语言，熟悉测试常用工具Jmeter、loadrunner等工具优先。
(5)具有良好的团队精神，良好的沟通能力，抗压能力强，较强的责任心及自我学习能力。","(1)计算机相关专业毕业，专科及以上学历，男女不限。
(2)能独立完成公司软件的测试工作，推动BUG改进。能够协助经理编写测试计划、测试用例和测试报告。
(3)熟练使用Windows、Linux操作系统
(4)熟悉ORACLE、MYSQL等数据库，熟悉JAVA语言，熟悉测试常用工具Jmeter、loadrunner等工具优先。
(5)具有良好的团队精神，良好的沟通能力，抗压能力强，较强的责任心及自我学习能力。",
0e37fbf4cb03d211285dbc80,测试工程师,测试工程师,方得(青岛)人力资源有限公司,大连,咨询服务,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
dea35996787f14b5e3c61bac,实施工程师,实施工程师,四川瀚海蓉科信息技术有限公司,乌鲁木齐,"IT服务,计算机软件",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、 本科（含）以上学历，计算机相关专业，熟悉数据库（ORACLE/MY SQL/SQL SERVER）,"任职要求：
1、 本科（含）以上学历，计算机相关专业，熟悉数据库（ORACLE/MY SQL/SQL SERVER）；
2、 熟悉常用办公软件操作，具备较好的学习能力，文档书写、归纳、总结能力；
3、 性格开朗，有较强的语言表达能力和沟通、协调能力，工作积极主动，吃苦耐劳；
4、 责任心强，具备良好的团队合作精神和承受压力的能力；
5、 能适应出差。
工作内容：
1、 项目现场软件的部署、数据初始化、升级、培训、验收等工作；
2、 项目",
572f0af005ba9aa21b43ecd3,前端开发工程师,前端开发,辽宁博颂科技有限公司,沈阳,计算机软件,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
1ed35f2c5037b22845f902b1,Java开发工程师,Java,榕芯科技(成都)有限公司,成都,"电子/半导体/集成电路,计算机软件",True,专科或以上,,"[""日语N3或以上""]",大专,2,[],"[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,not_found,fallback_portrait,0.5167,,,
93e968d5b4001f279a3f2377,前端开发工程师,前端开发,亚信科技(中国)有限公司,大连,通信/网络设备,True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
a177633289b046385878e44d,实施工程师,实施工程师,北京海博思创科技股份有限公司,北京,"新能源,新能源",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术"", ""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位职责:
1、负责储能设备及系统的安装、调试工作；
2、负责项目系统应用软件的开发工作；
3、能够根据现场施工条件按图作业、规范施工，完善竣工资料；
4、负责项目现场的日常工作协调与管理；
5、负责与甲方或业主的沟通联络交流，关系维护等工作；
6、解决现场技术问题，突发事件，确保项目顺利进行
岗位要求:
1、电气自动化、机电一体化、电子工程、计算机、电力系统、精密仪器等相关理工科专业；
2、具有1~2年电气、自动化、机电工程等领域工作",
e6453d81d0f9c270b097c054,前端开发工程师,前端开发,泰康在线,北京,"互联网,电子商务",True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
b3ff7f78bac7fa9941a586ed,测试工程师,测试工程师,天阳科技,辽源,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
8b5dc4e9a596ad7d662c2784,C/C++嵌入式软件开发工程师,C/C++,扬州万方科技股份有限公司,扬州,"学术/科研,计算机软件,计算机硬件,电子/半导体/集成电路",True,硕士及以上,计算机科学与技术，软件工程，通信工程，电子信息，机械电子专业,[],硕士,4,"[""计算机科学与技术""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"1、至少掌握C/C++等一种编程语言开发和MySQL等数据库使用；
2、具有项目开发经验，了解python、shell等脚本语言；
3、熟悉Window/Linux下的socket、IPC、多进程、多线程编程，熟悉计算机网络协议；
4、有较强的责任意识和合作精神，善于学习。
职位福利：五险一金、绩效奖金、带薪年假、节日福利、员工旅游、周末双休、大牛带队",
9b86e05e4a364137ee965bf1,实施工程师,实施工程师,四川九洲防控科技有限责任公司,绵阳,电子/半导体/集成电路,True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""软件工程"", ""人工智能"", ""电子信息工程"", ""物联网工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,工作职责： 1、分析、研究、开发智能制造相关技术，如物联网、人工智能、机器人技术等，将其集成到生产系统中，以提高生产力,
d1125d41daaf193bc71aa460,技术支持工程师,技术支持工程师,安徽天科智戬科技有限公司,合肥,物联网,True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],大专,2,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,大专及以上学历，专业不限，计算机专业优先,"岗位职责：
1. 学习并掌握基本的硬件组装技能
2. 负责产品的售前技术支持和售后服务
3. 快速响应客户的技术咨询和问题解决
4. 收集客户反馈，为产品改进提供建议
岗位要求：
1. 大专及以上学历，专业不限，计算机专业优先
2. 应届毕业生优先考虑
3. 具备良好的学习能力和服务意识
4. 有志于在技术支持领域发展，对安防行业感兴趣",
2b163b67d96ec448bd0d785e,前端开发工程师,前端开发,青岛思锐卓远信息技术有限公司,青岛,"互联网,IT服务,计算机软件",True,,,[],未明确,-1,[],[],{},not_found,not_found,not_found,0.3667,,,
79b549fb9d1641e30da398f3,科研人员,科研人员,深圳市永达电子信息股份有限公司,成都,"计算机软件,互联网",True,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,[],硕士,4,"[""计算机科学与技术"", ""数据科学与大数据技术"", ""人工智能"", ""统计学"", ""数学"", ""信息管理与信息系统""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,（1）获得硕士/博士学位,（1）数学及应用数学方向类,
8c358cf77d70d0e64f21256f,Java开发工程师,Java,江西尔鸿网络科技有限公司,南昌,互联网,True,专科或以上,,"[""日语N3或以上""]",大专,2,"[""计算机科学与技术""]","[""日语N3""]","{""日语N3"": ""unknown""}",fallback_portrait,rule_job_desc,fallback_portrait,0.7667,,"岗位内容：
1. 负责Java应用程序的设计与开发，包括需求分析、系统设计、编码和测试等环节。
2. 研究新技术，不断提升开发效率和程序性能。
3. 改进现有系统、优化系统资源，提高系统稳定性和可靠性。
4. 参与团队内部培训、交流与分享会议，促进整个团队技术水平的提升。
任职要求：
1. 熟悉Java语言，熟练掌握Spring框架及相关开源技术。
2. 具备扎实的计算机基础，熟悉数据结构、算法和网络编程等知识点。
3. 具备初步的We",
7f5dee9e28a4099d0bade708,C/C++嵌入式软件开发工程师,C/C++,江门市云争科技有限公司,北京,"计算机软件,通信/网络设备,网络/信息安全,人工智能",True,硕士及以上,计算机科学与技术，软件工程，通信工程，电子信息，机械电子专业,[],硕士,4,"[""软件工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"Linux C/C++软件开发工程师
岗位内容：
1. 设计、开发和维护高质量的C/C++应用程序；
2. 根据产品需求，实现并优化核心功能模块；
3. 协助测试人员进行测试，并快速解决相关问题；
4. 了解业内前沿技术和趋势，提出新的技术解决方案。
任职要求：
1. 熟悉C/C++编程语言，具备扎实的编程基础；
2. 掌握TCP/IP等网络基础知识；
3. 具有良好的算法和数据结构基础；
4. 有Linux编程经验；
5. 熟练使用常",
73d3862ea2210fa6cf8e3d3a,技术支持工程师,技术支持工程师,青岛安然物联网科技有限公司,淄博,"物联网,物联网",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
823bbd6b1ae8415c109a7b32,测试工程师,测试工程师,广州凯思轩达汽车科技有限公司,广州,新能源汽车,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"工作内容： 车身、座舱、仪表与显示屏的系统测试与验证、实验室项目操作执行与日常维护。
1、负责软件、硬件的系统集成测试；
2、负责系统测试工作，包括功能、性能、可靠性测试；
3、负责测试环境搭建，完成测试用例编写、执行、自动化脚本维护；
4、Defect重现、初步分析、定位；
5、 完成测试报告编写",
840ee17537344b201cf85829,实施工程师,实施工程师,东华医为科技有限公司,武汉,"IT服务,IT服务",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""地理信息科学"", ""计算机科学与技术""]",[],{},regex_job_desc,fallback_portrait,not_found,0.7500,1、本科及以上学历，一本以上院校毕业,,
c0dcfb04b4a6ed4e88df1785,实施工程师,实施工程师,安徽容知日新科技股份有限公司,合肥,"IT服务,物联网,计算机软件",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术"", ""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位职责：
1、负责响应客户需求，完成技术支持和运维工作；
2、负责行业数据离线拷贝，及时上传；
3、熟悉IT项目相关信息，协助完成相关协调沟通；
4、负责公司软件的部署升级；
5、负责客户现场服务器巡检以及软件配置类巡检。
任职要求：
1、2026届在校生，电子/计算机/通信相关专业优先；
2、熟悉操作系统的安装包括windows，linux；
3、熟悉相关数据数据库安装维护及相关sql使用，比如postgresql、达梦、sqlse",
7835d5538df464ee72e99106,测试工程师,测试工程师,郑州竹荔电子科技有限公司,郑州,互联网,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],大专,2,"[""电子信息工程"", ""计算机科学与技术""]",[],{},regex_job_desc,fallback_portrait,not_found,0.7500,大专及以上学历，可稳定发展,,
654294018fb0ba16e38c16bd,实施工程师,实施工程师,四川国软科技集团有限公司,太原,"IT服务,计算机软件,通信/网络设备,电子/半导体/集成电路",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术"", ""网络空间安全""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位职责：
1.负责计算机软硬件的日常维护及管理，网络及其设备的维护、管理、故障排除等。
2.优化网络系统，规划调整设备配置,完成路由器、交换机等配置施工，参与服务器与应用系统的管理。
3.协助项目经理完成系统的部署建设、调试开通、验收培训等服务，并做好涉及区域的项目数据分析。
4.做好公司自研产品修复、升级等任务。
5.领导安排的其他事宜。
6.以客户为中心，致力于专业服务，树立公司专业品牌形象。
任职资格：
1、计算机，网络技术相关",
c2a2f25cee319a69c2eab346,前端开发工程师,前端开发,山东华迪智能技术有限公司,济南,"建筑设备安装,通信/网络设备",True,,,[],本科,3,[],[],{},regex_job_desc,not_found,not_found,0.6167,1、一年以上前端开发工作经验，本科及以上学历,,
7ca41169c787ff687ca7e411,测试工程师,测试工程师,深圳市易玛特科技有限公司,深圳,"电子商务,物联网",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
b35806c26bbecb4c1febeace,测试工程师,测试工程师,天阳科技,晋城,"计算机软件,计算机软件",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,统招本科学历及以上（学信网可查）,"1.全国项目驻场测试，主要负责功能、数据或接口等相关测试工作；
2.统招本科学历及以上（学信网可查）；毕业满2年；计算机专业优先；
3.热爱软件测试行业、有强力的自驱力，能够在测试岗位深入学习研究；
4.有无经验均可，服从公司安排，接受公司培养，可接受异地工作优先；
福利待遇：
上市公司，公司可以提供住宿，提供五险一金；
欢迎符合要求的小伙伴们投递~",
acec8ddc005d031ecc7e654b,Java开发工程师,Java,深圳市华芯电子信息有限公司,深圳,互联网,True,专科或以上,,"[""日语N3或以上""]",本科,3,"[""计算机科学与技术""]","[""日语N3""]","{""日语N3"": ""unknown""}",regex_job_desc,rule_job_desc,fallback_portrait,0.8833,1、计算机相关专业本科及以上学历、有Java开发基础或实习经验者优先,"岗位职责：
1、参与公司后端系统的设计和开发工作，使用Java及Spring框架实现业务功能。
2、编写清晰、易读、可维护的Java代码，遵循良好的编程规范和***实践。
3、与团队成员紧密合作，参与代码评审，共同解决开发过程中遇到的问题。
4、负责现有系统的功能迭代和代码维护，确保系统稳定运行。
5、参与系统测试，对系统进行性能优化和故障排查
岗位要求：
1、计算机相关专业本科及以上学历、有Java开发基础或实习经验者优先；
2、熟悉",
6d5abb90c77c5f7fffcf48e2,测试工程师,测试工程师,广东友人网络科技有限公司,广州,互联网,True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"岗位内容：
1. 执行软件测试工作，包括测试用例编写、测试执行、问题跟踪等，确保软件品质。
2. 参与产品设计评审，了解业务需求，提出优化建议。
3. 使用自动化测试工具或开发相应的自动化测试脚本，提高测试效率，缩短测试周期。
4. 持续关注测试领域的新技术和方法，不断提升测试技能和工作效率。",
3dc19c3766e257152e09d179,测试工程师,测试工程师,达丰（上海）电脑有限公司,上海,"计算机硬件,通信/网络设备",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""电子信息工程"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
1970a833adfed15ed7ead743,实施工程师,实施工程师,济南超级计算技术研究院,济南,云计算/大数据,True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""地理信息科学"", ""计算机科学与技术""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
f572cfbbc62a323f1d7afb2f,软件测试工程师,软件测试,天阳科技,桂林,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,fallback_portrait,fallback_portrait,0.7667,职位描述 1、本科学历，20年毕业及以上,,
71b2d740f9c00068806bc8f6,软件测试工程师,软件测试,天阳科技,长沙,"计算机软件,计算机软件",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术"", ""软件工程"", ""电子信息工程""]","[""ISTQB"", ""软件评测师""]","{""ISTQB"": ""unknown"", ""软件评测师"": ""unknown""}",regex_job_desc,fallback_portrait,fallback_portrait,0.7667,1、本科学历，20年毕业及以上,,
885ab79460c81f823104e191,技术支持工程师,技术支持工程师,观为监测技术无锡股份有限公司,廊坊,"云计算/大数据,计算机软件,检测/认证,物联网",True,本科及以上,计算机科学与技术、软件工程、电子信息工程、通信工程、自动化等相关专业,[],本科,3,"[""电子信息工程""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,​​任职要求​​ ​​学历专业​​：本科及以上学历，理工科相关专业（机械、电子、自动化、材料、化工等）,"汇报对象​​：技术主管/商务经理​​
岗位职责
​​​​1. 技术辅助工作​​
协助工程师完成技术方案、参数设置和实验测试；
参与设备调试及技术文档编写（如操作手册、报告等）；
配合技术团队进行现场调研、问题排查及解决方案支持；
管理技术资料归档，确保项目文件标准化。
​​2. 商务辅助工作​​ 协助商务团队完成技术标书编制及客户需求分析；
参与客户技术沟通会议，提供专业支持并记录关键信息；
整理行业技术动态、竞品分析，为商务决策提供数",
26e7945b89038be4d1bcf550,科研人员,科研人员,北京环境特性研究所,北京,"学术/科研,计算机软件,学术/科研,电子/半导体/集成电路",True,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,[],博士,5,"[""计算机科学与技术"", ""数据科学与大数据技术"", ""软件工程"", ""人工智能"", ""电子信息工程"", ""地理信息科学"", ""物联网工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
d81cf07b75e80bfad41938b2,科研人员,科研人员,四川锦美环保股份有限公司,成都,"环保,环保",True,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,[],博士,5,"[""计算机科学与技术"", ""数据科学与大数据技术"", ""软件工程"", ""人工智能"", ""电子信息工程"", ""地理信息科学"", ""物联网工程""]",[],{},fallback_portrait,fallback_portrait,not_found,0.6333,,,
08d9b15a05b2481b1fa45377,实施工程师,实施工程师,北京宏天信业信息技术股份有限公司,南平,"计算机软件,证券/期货,银行,互联网",True,本科及以上,地理信息、测绘工程、计算机等相关专业,[],本科,3,"[""计算机科学与技术""]",[],{},fallback_portrait,rule_job_desc,not_found,0.7500,,"任职要求：
1.熟悉unix/linux操作系统与计算机网络技术;
2.熟悉防火墙、路由器、交换机等网络设备;
3.至少掌握一种编程语言与数据库相关知识;
岗位职责：
1.负责工程项目的实施工作;
2.负责公司产品的安装、调试、维护工作;
3.工程实施项目文档的编写工作;
4.用户需求的挖掘、反馈工作。",
0803953afd5e0ae9eca83c49,测试工程师,测试工程师,广州赛西标准检测研究院有限公司,广州,"检测/认证,电子/半导体/集成电路",True,本科及以上,电子、计算机、通信、自动化等理工类专业,[],本科,3,"[""计算机科学与技术"", ""软件工程"", ""人工智能"", ""电子信息工程""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,1、本科及以上学历，人工智能、计算机、软件工程、自动化等相关专业优先,1、负责人工智能系统（平台软件、AI服务器、计算机视觉、智能语音、模型性能、算法等）功能、性能、可靠性、标准符合性等测试，以及相关分析、测试方案编写、用例设计和测试执行工作,
1b0eaa0a5be71a9ec96fa59a,硬件测试工程师,硬件测试,沈阳赢德科技服务有限公司,沈阳,"通信/网络设备,计算机硬件,通信/网络设备",True,大专及以上,通讯自动化及相关理工类专业,[],大专,2,"[""电子信息工程""]",[],{},regex_job_desc,fallback_portrait,not_found,0.7500,1、大专及以上学历,,
2e92fbd29921f7aeffd1a84d,科研人员,科研人员,无锡益企科技企业服务有限公司,无锡,人工智能,True,博士,计算机科学技术、大数据、软件、虚拟现实或仿真、人工智能安全或信息安全、自动化、地信、遥感、物联网,[],博士,5,"[""人工智能"", ""电子信息工程""]",[],{},regex_job_desc,rule_job_desc,not_found,0.8667,在海内外高水平大学获得博士学位，或有长期海外工作经历的博士生，电子信息、新材料、人工智能、集成电路、生物医药、高端装备制造等领域，科研成果突出,在海内外高水平大学获得博士学位，或有长期海外工作经历的博士生，电子信息、新材料、人工智能、集成电路、生物医药、高端装备制造等领域，科研成果突出,
1c3ad6a2ede6c391c6ec9e09,软件测试工程师,软件测试,中软国际,上海,"计算机软件,运营商/增值服务",True,本科及以上,计算机科学、软件工程、电子信息工程等相关专业,"[""ISTQB认证"", ""软件评测师""]",本科,3,"[""计算机科学与技术""]","[""CET-4""]","{""CET-4"": ""preferred""}",regex_job_desc,rule_job_desc,rule_job_desc,1.0000,本科及以上学历，计算机软件相关专业，计算机理论基础扎实,"1.本科及以上学历，计算机软件相关专业，计算机理论基础扎实;
2.具备1年及以上软件测试工程经验，熟练掌握常用软件测试用例设计方法;
3.熟悉c/C++编程语言，具备较强代码阅读能力;
4.具备良好的英语读写能力，CET-4及以上优先;
5.熟悉LDRA Testbed工具，拿据基于Testbed静态分析、结构覆盖分析和单元测试方法者优先;
6.具备较强的沟通能力、语言表达能力、以及很强的分析问题和解决问题的能力;
7、具有较强的学习能",具备良好的英语读写能力，CET-4及以上优先
